holding_party_assignment_reference,holding_reference,party_reference,role_kind,bounded_scope,as_of
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0787,PUGLIAOLIVE-HOLDING-0787,PUGLIAOLIVE-MEMBER-0184,current_steward,PUGLIAOLIVE-HOLDING-0787,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0788,PUGLIAOLIVE-HOLDING-0788,PUGLIAOLIVE-MEMBER-0199,current_steward,PUGLIAOLIVE-HOLDING-0788,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0789,PUGLIAOLIVE-HOLDING-0789,PUGLIAOLIVE-MEMBER-0435,current_steward,PUGLIAOLIVE-HOLDING-0789,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0790,PUGLIAOLIVE-HOLDING-0790,PUGLIAOLIVE-MEMBER-0059,current_steward,PUGLIAOLIVE-HOLDING-0790,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0791,PUGLIAOLIVE-HOLDING-0791,PUGLIAOLIVE-MEMBER-0445,current_steward,PUGLIAOLIVE-HOLDING-0791,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0792,PUGLIAOLIVE-HOLDING-0792,PUGLIAOLIVE-MEMBER-0221,current_steward,PUGLIAOLIVE-HOLDING-0792,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0793,PUGLIAOLIVE-HOLDING-0793,PUGLIAOLIVE-MEMBER-0468,current_steward,PUGLIAOLIVE-HOLDING-0793,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0794,PUGLIAOLIVE-HOLDING-0794,PUGLIAOLIVE-MEMBER-0004,current_steward,PUGLIAOLIVE-HOLDING-0794,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0795,PUGLIAOLIVE-HOLDING-0795,PUGLIAOLIVE-MEMBER-0540,current_steward,PUGLIAOLIVE-HOLDING-0795,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0796,PUGLIAOLIVE-HOLDING-0796,PUGLIAOLIVE-MEMBER-0065,current_steward,PUGLIAOLIVE-HOLDING-0796,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0797,PUGLIAOLIVE-HOLDING-0797,PUGLIAOLIVE-MEMBER-0143,current_steward,PUGLIAOLIVE-HOLDING-0797,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0798,PUGLIAOLIVE-HOLDING-0798,PUGLIAOLIVE-MEMBER-0616,current_steward,PUGLIAOLIVE-HOLDING-0798,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0799,PUGLIAOLIVE-HOLDING-0799,PUGLIAOLIVE-MEMBER-0259,current_steward,PUGLIAOLIVE-HOLDING-0799,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0800,PUGLIAOLIVE-HOLDING-0800,PUGLIAOLIVE-MEMBER-0555,current_steward,PUGLIAOLIVE-HOLDING-0800,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0801,PUGLIAOLIVE-HOLDING-0801,PUGLIAOLIVE-MEMBER-0355,current_steward,PUGLIAOLIVE-HOLDING-0801,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0802,PUGLIAOLIVE-HOLDING-0802,PUGLIAOLIVE-MEMBER-0679,current_steward,PUGLIAOLIVE-HOLDING-0802,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0803,PUGLIAOLIVE-HOLDING-0803,PUGLIAOLIVE-MEMBER-0362,current_steward,PUGLIAOLIVE-HOLDING-0803,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0804,PUGLIAOLIVE-HOLDING-0804,PUGLIAOLIVE-MEMBER-0711,current_steward,PUGLIAOLIVE-HOLDING-0804,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0805,PUGLIAOLIVE-HOLDING-0805,PUGLIAOLIVE-MEMBER-0140,current_steward,PUGLIAOLIVE-HOLDING-0805,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0806,PUGLIAOLIVE-HOLDING-0806,PUGLIAOLIVE-MEMBER-0363,current_steward,PUGLIAOLIVE-HOLDING-0806,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0807,PUGLIAOLIVE-HOLDING-0807,PUGLIAOLIVE-MEMBER-0086,current_steward,PUGLIAOLIVE-HOLDING-0807,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0808,PUGLIAOLIVE-HOLDING-0808,PUGLIAOLIVE-MEMBER-0649,current_steward,PUGLIAOLIVE-HOLDING-0808,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0809,PUGLIAOLIVE-HOLDING-0809,PUGLIAOLIVE-MEMBER-0410,current_steward,PUGLIAOLIVE-HOLDING-0809,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0810,PUGLIAOLIVE-HOLDING-0810,PUGLIAOLIVE-MEMBER-0165,current_steward,PUGLIAOLIVE-HOLDING-0810,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0811,PUGLIAOLIVE-HOLDING-0811,PUGLIAOLIVE-MEMBER-0461,current_steward,PUGLIAOLIVE-HOLDING-0811,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0812,PUGLIAOLIVE-HOLDING-0812,PUGLIAOLIVE-MEMBER-0592,current_steward,PUGLIAOLIVE-HOLDING-0812,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0813,PUGLIAOLIVE-HOLDING-0813,PUGLIAOLIVE-MEMBER-0280,current_steward,PUGLIAOLIVE-HOLDING-0813,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0814,PUGLIAOLIVE-HOLDING-0814,PUGLIAOLIVE-MEMBER-0528,current_steward,PUGLIAOLIVE-HOLDING-0814,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0815,PUGLIAOLIVE-HOLDING-0815,PUGLIAOLIVE-MEMBER-0545,current_steward,PUGLIAOLIVE-HOLDING-0815,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0816,PUGLIAOLIVE-HOLDING-0816,PUGLIAOLIVE-MEMBER-0145,current_steward,PUGLIAOLIVE-HOLDING-0816,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0817,PUGLIAOLIVE-HOLDING-0817,PUGLIAOLIVE-MEMBER-0397,current_steward,PUGLIAOLIVE-HOLDING-0817,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0818,PUGLIAOLIVE-HOLDING-0818,PUGLIAOLIVE-MEMBER-0153,current_steward,PUGLIAOLIVE-HOLDING-0818,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0819,PUGLIAOLIVE-HOLDING-0819,PUGLIAOLIVE-MEMBER-0346,current_steward,PUGLIAOLIVE-HOLDING-0819,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0820,PUGLIAOLIVE-HOLDING-0820,PUGLIAOLIVE-MEMBER-0452,current_steward,PUGLIAOLIVE-HOLDING-0820,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0821,PUGLIAOLIVE-HOLDING-0821,PUGLIAOLIVE-MEMBER-0041,current_steward,PUGLIAOLIVE-HOLDING-0821,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0822,PUGLIAOLIVE-HOLDING-0822,PUGLIAOLIVE-MEMBER-0010,current_steward,PUGLIAOLIVE-HOLDING-0822,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0823,PUGLIAOLIVE-HOLDING-0823,PUGLIAOLIVE-MEMBER-0096,current_steward,PUGLIAOLIVE-HOLDING-0823,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0824,PUGLIAOLIVE-HOLDING-0824,PUGLIAOLIVE-MEMBER-0699,current_steward,PUGLIAOLIVE-HOLDING-0824,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0825,PUGLIAOLIVE-HOLDING-0825,PUGLIAOLIVE-MEMBER-0407,current_steward,PUGLIAOLIVE-HOLDING-0825,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0826,PUGLIAOLIVE-HOLDING-0826,PUGLIAOLIVE-MEMBER-0289,current_steward,PUGLIAOLIVE-HOLDING-0826,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0827,PUGLIAOLIVE-HOLDING-0827,PUGLIAOLIVE-MEMBER-0279,current_steward,PUGLIAOLIVE-HOLDING-0827,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0828,PUGLIAOLIVE-HOLDING-0828,PUGLIAOLIVE-MEMBER-0533,current_steward,PUGLIAOLIVE-HOLDING-0828,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0829,PUGLIAOLIVE-HOLDING-0829,PUGLIAOLIVE-MEMBER-0119,current_steward,PUGLIAOLIVE-HOLDING-0829,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0830,PUGLIAOLIVE-HOLDING-0830,PUGLIAOLIVE-MEMBER-0670,current_steward,PUGLIAOLIVE-HOLDING-0830,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0831,PUGLIAOLIVE-HOLDING-0831,PUGLIAOLIVE-MEMBER-0154,current_steward,PUGLIAOLIVE-HOLDING-0831,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0832,PUGLIAOLIVE-HOLDING-0832,PUGLIAOLIVE-MEMBER-0159,current_steward,PUGLIAOLIVE-HOLDING-0832,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0833,PUGLIAOLIVE-HOLDING-0833,PUGLIAOLIVE-MEMBER-0661,current_steward,PUGLIAOLIVE-HOLDING-0833,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0834,PUGLIAOLIVE-HOLDING-0834,PUGLIAOLIVE-MEMBER-0381,current_steward,PUGLIAOLIVE-HOLDING-0834,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0835,PUGLIAOLIVE-HOLDING-0835,PUGLIAOLIVE-MEMBER-0564,current_steward,PUGLIAOLIVE-HOLDING-0835,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0836,PUGLIAOLIVE-HOLDING-0836,PUGLIAOLIVE-MEMBER-0195,current_steward,PUGLIAOLIVE-HOLDING-0836,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0837,PUGLIAOLIVE-HOLDING-0837,PUGLIAOLIVE-MEMBER-0546,current_steward,PUGLIAOLIVE-HOLDING-0837,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0838,PUGLIAOLIVE-HOLDING-0838,PUGLIAOLIVE-MEMBER-0158,current_steward,PUGLIAOLIVE-HOLDING-0838,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0839,PUGLIAOLIVE-HOLDING-0839,PUGLIAOLIVE-MEMBER-0178,current_steward,PUGLIAOLIVE-HOLDING-0839,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0840,PUGLIAOLIVE-HOLDING-0840,PUGLIAOLIVE-MEMBER-0607,current_steward,PUGLIAOLIVE-HOLDING-0840,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0841,PUGLIAOLIVE-HOLDING-0841,PUGLIAOLIVE-MEMBER-0331,current_steward,PUGLIAOLIVE-HOLDING-0841,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0842,PUGLIAOLIVE-HOLDING-0842,PUGLIAOLIVE-MEMBER-0135,current_steward,PUGLIAOLIVE-HOLDING-0842,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0843,PUGLIAOLIVE-HOLDING-0843,PUGLIAOLIVE-MEMBER-0097,current_steward,PUGLIAOLIVE-HOLDING-0843,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0844,PUGLIAOLIVE-HOLDING-0844,PUGLIAOLIVE-MEMBER-0579,current_steward,PUGLIAOLIVE-HOLDING-0844,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0845,PUGLIAOLIVE-HOLDING-0845,PUGLIAOLIVE-MEMBER-0529,current_steward,PUGLIAOLIVE-HOLDING-0845,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0846,PUGLIAOLIVE-HOLDING-0846,PUGLIAOLIVE-MEMBER-0237,current_steward,PUGLIAOLIVE-HOLDING-0846,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0847,PUGLIAOLIVE-HOLDING-0847,PUGLIAOLIVE-MEMBER-0548,current_steward,PUGLIAOLIVE-HOLDING-0847,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0848,PUGLIAOLIVE-HOLDING-0848,PUGLIAOLIVE-MEMBER-0697,current_steward,PUGLIAOLIVE-HOLDING-0848,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0849,PUGLIAOLIVE-HOLDING-0849,PUGLIAOLIVE-MEMBER-0683,current_steward,PUGLIAOLIVE-HOLDING-0849,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0850,PUGLIAOLIVE-HOLDING-0850,PUGLIAOLIVE-MEMBER-0570,current_steward,PUGLIAOLIVE-HOLDING-0850,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0851,PUGLIAOLIVE-HOLDING-0851,PUGLIAOLIVE-MEMBER-0727,current_steward,PUGLIAOLIVE-HOLDING-0851,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0852,PUGLIAOLIVE-HOLDING-0852,PUGLIAOLIVE-MEMBER-0217,current_steward,PUGLIAOLIVE-HOLDING-0852,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0853,PUGLIAOLIVE-HOLDING-0853,PUGLIAOLIVE-MEMBER-0314,current_steward,PUGLIAOLIVE-HOLDING-0853,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0854,PUGLIAOLIVE-HOLDING-0854,PUGLIAOLIVE-MEMBER-0740,current_steward,PUGLIAOLIVE-HOLDING-0854,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0855,PUGLIAOLIVE-HOLDING-0855,PUGLIAOLIVE-MEMBER-0111,current_steward,PUGLIAOLIVE-HOLDING-0855,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0856,PUGLIAOLIVE-HOLDING-0856,PUGLIAOLIVE-MEMBER-0402,current_steward,PUGLIAOLIVE-HOLDING-0856,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0857,PUGLIAOLIVE-HOLDING-0857,PUGLIAOLIVE-MEMBER-0046,current_steward,PUGLIAOLIVE-HOLDING-0857,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0858,PUGLIAOLIVE-HOLDING-0858,PUGLIAOLIVE-MEMBER-0131,current_steward,PUGLIAOLIVE-HOLDING-0858,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0859,PUGLIAOLIVE-HOLDING-0859,PUGLIAOLIVE-MEMBER-0396,current_steward,PUGLIAOLIVE-HOLDING-0859,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0860,PUGLIAOLIVE-HOLDING-0860,PUGLIAOLIVE-MEMBER-0684,current_steward,PUGLIAOLIVE-HOLDING-0860,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0861,PUGLIAOLIVE-HOLDING-0861,PUGLIAOLIVE-MEMBER-0113,current_steward,PUGLIAOLIVE-HOLDING-0861,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0862,PUGLIAOLIVE-HOLDING-0862,PUGLIAOLIVE-MEMBER-0291,current_steward,PUGLIAOLIVE-HOLDING-0862,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0863,PUGLIAOLIVE-HOLDING-0863,PUGLIAOLIVE-MEMBER-0106,current_steward,PUGLIAOLIVE-HOLDING-0863,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0864,PUGLIAOLIVE-HOLDING-0864,PUGLIAOLIVE-MEMBER-0193,current_steward,PUGLIAOLIVE-HOLDING-0864,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0865,PUGLIAOLIVE-HOLDING-0865,PUGLIAOLIVE-MEMBER-0747,current_steward,PUGLIAOLIVE-HOLDING-0865,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0866,PUGLIAOLIVE-HOLDING-0866,PUGLIAOLIVE-MEMBER-0164,current_steward,PUGLIAOLIVE-HOLDING-0866,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0867,PUGLIAOLIVE-HOLDING-0867,PUGLIAOLIVE-MEMBER-0179,current_steward,PUGLIAOLIVE-HOLDING-0867,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0868,PUGLIAOLIVE-HOLDING-0868,PUGLIAOLIVE-MEMBER-0523,current_steward,PUGLIAOLIVE-HOLDING-0868,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0869,PUGLIAOLIVE-HOLDING-0869,PUGLIAOLIVE-MEMBER-0308,current_steward,PUGLIAOLIVE-HOLDING-0869,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0870,PUGLIAOLIVE-HOLDING-0870,PUGLIAOLIVE-MEMBER-0305,current_steward,PUGLIAOLIVE-HOLDING-0870,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0871,PUGLIAOLIVE-HOLDING-0871,PUGLIAOLIVE-MEMBER-0272,current_steward,PUGLIAOLIVE-HOLDING-0871,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0872,PUGLIAOLIVE-HOLDING-0872,PUGLIAOLIVE-MEMBER-0234,current_steward,PUGLIAOLIVE-HOLDING-0872,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0873,PUGLIAOLIVE-HOLDING-0873,PUGLIAOLIVE-MEMBER-0500,current_steward,PUGLIAOLIVE-HOLDING-0873,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0874,PUGLIAOLIVE-HOLDING-0874,PUGLIAOLIVE-MEMBER-0749,current_steward,PUGLIAOLIVE-HOLDING-0874,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0875,PUGLIAOLIVE-HOLDING-0875,PUGLIAOLIVE-MEMBER-0595,current_steward,PUGLIAOLIVE-HOLDING-0875,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0876,PUGLIAOLIVE-HOLDING-0876,PUGLIAOLIVE-MEMBER-0707,current_steward,PUGLIAOLIVE-HOLDING-0876,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0877,PUGLIAOLIVE-HOLDING-0877,PUGLIAOLIVE-MEMBER-0712,current_steward,PUGLIAOLIVE-HOLDING-0877,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0878,PUGLIAOLIVE-HOLDING-0878,PUGLIAOLIVE-MEMBER-0701,current_steward,PUGLIAOLIVE-HOLDING-0878,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0879,PUGLIAOLIVE-HOLDING-0879,PUGLIAOLIVE-MEMBER-0560,current_steward,PUGLIAOLIVE-HOLDING-0879,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0880,PUGLIAOLIVE-HOLDING-0880,PUGLIAOLIVE-MEMBER-0457,current_steward,PUGLIAOLIVE-HOLDING-0880,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0881,PUGLIAOLIVE-HOLDING-0881,PUGLIAOLIVE-MEMBER-0218,current_steward,PUGLIAOLIVE-HOLDING-0881,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0882,PUGLIAOLIVE-HOLDING-0882,PUGLIAOLIVE-MEMBER-0359,current_steward,PUGLIAOLIVE-HOLDING-0882,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0883,PUGLIAOLIVE-HOLDING-0883,PUGLIAOLIVE-MEMBER-0519,current_steward,PUGLIAOLIVE-HOLDING-0883,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0884,PUGLIAOLIVE-HOLDING-0884,PUGLIAOLIVE-MEMBER-0586,current_steward,PUGLIAOLIVE-HOLDING-0884,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0885,PUGLIAOLIVE-HOLDING-0885,PUGLIAOLIVE-MEMBER-0078,current_steward,PUGLIAOLIVE-HOLDING-0885,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0886,PUGLIAOLIVE-HOLDING-0886,PUGLIAOLIVE-MEMBER-0245,current_steward,PUGLIAOLIVE-HOLDING-0886,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0887,PUGLIAOLIVE-HOLDING-0887,PUGLIAOLIVE-MEMBER-0202,current_steward,PUGLIAOLIVE-HOLDING-0887,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0888,PUGLIAOLIVE-HOLDING-0888,PUGLIAOLIVE-MEMBER-0344,current_steward,PUGLIAOLIVE-HOLDING-0888,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0889,PUGLIAOLIVE-HOLDING-0889,PUGLIAOLIVE-MEMBER-0030,current_steward,PUGLIAOLIVE-HOLDING-0889,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0890,PUGLIAOLIVE-HOLDING-0890,PUGLIAOLIVE-MEMBER-0458,current_steward,PUGLIAOLIVE-HOLDING-0890,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0891,PUGLIAOLIVE-HOLDING-0891,PUGLIAOLIVE-MEMBER-0228,current_steward,PUGLIAOLIVE-HOLDING-0891,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0892,PUGLIAOLIVE-HOLDING-0892,PUGLIAOLIVE-MEMBER-0125,current_steward,PUGLIAOLIVE-HOLDING-0892,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0893,PUGLIAOLIVE-HOLDING-0893,PUGLIAOLIVE-MEMBER-0026,current_steward,PUGLIAOLIVE-HOLDING-0893,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0894,PUGLIAOLIVE-HOLDING-0894,PUGLIAOLIVE-MEMBER-0487,current_steward,PUGLIAOLIVE-HOLDING-0894,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0895,PUGLIAOLIVE-HOLDING-0895,PUGLIAOLIVE-MEMBER-0479,current_steward,PUGLIAOLIVE-HOLDING-0895,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0896,PUGLIAOLIVE-HOLDING-0896,PUGLIAOLIVE-MEMBER-0072,current_steward,PUGLIAOLIVE-HOLDING-0896,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0897,PUGLIAOLIVE-HOLDING-0897,PUGLIAOLIVE-MEMBER-0530,current_steward,PUGLIAOLIVE-HOLDING-0897,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0898,PUGLIAOLIVE-HOLDING-0898,PUGLIAOLIVE-MEMBER-0382,current_steward,PUGLIAOLIVE-HOLDING-0898,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0899,PUGLIAOLIVE-HOLDING-0899,PUGLIAOLIVE-MEMBER-0622,current_steward,PUGLIAOLIVE-HOLDING-0899,2026-08-24
PUGLIAOLIVE-HOLDING-ASSIGNMENT-0900,PUGLIAOLIVE-HOLDING-0900,PUGLIAOLIVE-MEMBER-0219,current_steward,PUGLIAOLIVE-HOLDING-0900,2026-08-24
