position_ref,order_ref,comune,foglio,particella,parcel_ref,holder_named_in_annex,basis,subject_resolution
DET-12-2026-FITO:BARI:63:138,DET-12-2026-FITO,Bari,63,138,A662_006300.138,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:136,DET-12-2026-FITO,Bari,63,136,A662_006300.136,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:135,DET-12-2026-FITO,Bari,63,135,A662_006300.135,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:134,DET-12-2026-FITO,Bari,63,134,A662_006300.134,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:133,DET-12-2026-FITO,Bari,63,133,A662_006300.133,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:131,DET-12-2026-FITO,Bari,63,131,A662_006300.131,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:130,DET-12-2026-FITO,Bari,63,130,A662_006300.130,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:125,DET-12-2026-FITO,Bari,63,125,A662_006300.125,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:116,DET-12-2026-FITO,Bari,63,116,A662_006300.116,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:115,DET-12-2026-FITO,Bari,63,115,A662_006300.115,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:112,DET-12-2026-FITO,Bari,63,112,A662_006300.112,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:63:323,DET-12-2026-FITO,Bari,63,323,A662_006300.323,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:58,DET-12-2026-FITO,Bari,64,58,A662_006400.58,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:57,DET-12-2026-FITO,Bari,64,57,A662_006400.57,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:56,DET-12-2026-FITO,Bari,64,56,A662_006400.56,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:55,DET-12-2026-FITO,Bari,64,55,A662_006400.55,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:54,DET-12-2026-FITO,Bari,64,54,A662_006400.54,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:53,DET-12-2026-FITO,Bari,64,53,A662_006400.53,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:52,DET-12-2026-FITO,Bari,64,52,A662_006400.52,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:51,DET-12-2026-FITO,Bari,64,51,A662_006400.51,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:50,DET-12-2026-FITO,Bari,64,50,A662_006400.50,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:502,DET-12-2026-FITO,Bari,64,502,A662_006400.502,False,Named in the determination's Allegato 1/B,The annex names no holder for this parcel.
DET-12-2026-FITO:BARI:64:48,DET-12-2026-FITO,Bari,64,48,A662_006400.48,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:47,DET-12-2026-FITO,Bari,64,47,A662_006400.47,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:46,DET-12-2026-FITO,Bari,64,46,A662_006400.46,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:45,DET-12-2026-FITO,Bari,64,45,A662_006400.45,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:501,DET-12-2026-FITO,Bari,64,501,A662_006400.501,False,Named in the determination's Allegato 1/B,The annex names no holder for this parcel.
DET-12-2026-FITO:BARI:64:500,DET-12-2026-FITO,Bari,64,500,A662_006400.500,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:43,DET-12-2026-FITO,Bari,64,43,A662_006400.43,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:42,DET-12-2026-FITO,Bari,64,42,A662_006400.42,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:41,DET-12-2026-FITO,Bari,64,41,A662_006400.41,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:40,DET-12-2026-FITO,Bari,64,40,A662_006400.40,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:106,DET-12-2026-FITO,Bari,64,106,A662_006400.106,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:105,DET-12-2026-FITO,Bari,64,105,A662_006400.105,False,Named in the determination's Allegato 1/B,The annex names no holder for this parcel.
DET-12-2026-FITO:BARI:64:103,DET-12-2026-FITO,Bari,64,103,A662_006400.103,False,Named in the determination's Allegato 1/B,The annex names no holder for this parcel.
DET-12-2026-FITO:BARI:64:102,DET-12-2026-FITO,Bari,64,102,A662_006400.102,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:100,DET-12-2026-FITO,Bari,64,100,A662_006400.100,False,Named in the determination's Allegato 1/B,The annex names no holder for this parcel.
DET-12-2026-FITO:BARI:64:39,DET-12-2026-FITO,Bari,64,39,A662_006400.39,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:38,DET-12-2026-FITO,Bari,64,38,A662_006400.38,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:37,DET-12-2026-FITO,Bari,64,37,A662_006400.37,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:36,DET-12-2026-FITO,Bari,64,36,A662_006400.36,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:99,DET-12-2026-FITO,Bari,64,99,A662_006400.99,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:34,DET-12-2026-FITO,Bari,64,34,A662_006400.34,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:98,DET-12-2026-FITO,Bari,64,98,A662_006400.98,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:97,DET-12-2026-FITO,Bari,64,97,A662_006400.97,False,Named in the determination's Allegato 1/B,The annex names no holder for this parcel.
DET-12-2026-FITO:BARI:64:32,DET-12-2026-FITO,Bari,64,32,A662_006400.32,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:96,DET-12-2026-FITO,Bari,64,96,A662_006400.96,False,Named in the determination's Allegato 1/B,The annex names no holder for this parcel.
DET-12-2026-FITO:BARI:64:95,DET-12-2026-FITO,Bari,64,95,A662_006400.95,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:94,DET-12-2026-FITO,Bari,64,94,A662_006400.94,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:93,DET-12-2026-FITO,Bari,64,93,A662_006400.93,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:92,DET-12-2026-FITO,Bari,64,92,A662_006400.92,False,Named in the determination's Allegato 1/B,The annex names no holder for this parcel.
DET-12-2026-FITO:BARI:64:27,DET-12-2026-FITO,Bari,64,27,A662_006400.27,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:26,DET-12-2026-FITO,Bari,64,26,A662_006400.26,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:25,DET-12-2026-FITO,Bari,64,25,A662_006400.25,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:24,DET-12-2026-FITO,Bari,64,24,A662_006400.24,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:23,DET-12-2026-FITO,Bari,64,23,A662_006400.23,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:88,DET-12-2026-FITO,Bari,64,88,A662_006400.88,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:22,DET-12-2026-FITO,Bari,64,22,A662_006400.22,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:21,DET-12-2026-FITO,Bari,64,21,A662_006400.21,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:86,DET-12-2026-FITO,Bari,64,86,A662_006400.86,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:20,DET-12-2026-FITO,Bari,64,20,A662_006400.20,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:85,DET-12-2026-FITO,Bari,64,85,A662_006400.85,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:82,DET-12-2026-FITO,Bari,64,82,A662_006400.82,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:80,DET-12-2026-FITO,Bari,64,80,A662_006400.80,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:9,DET-12-2026-FITO,Bari,64,9,A662_006400.9,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:8,DET-12-2026-FITO,Bari,64,8,A662_006400.8,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:7,DET-12-2026-FITO,Bari,64,7,A662_006400.7,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:6,DET-12-2026-FITO,Bari,64,6,A662_006400.6,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:1,DET-12-2026-FITO,Bari,64,1,A662_006400.1,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:19,DET-12-2026-FITO,Bari,64,19,A662_006400.19,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:18,DET-12-2026-FITO,Bari,64,18,A662_006400.18,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:17,DET-12-2026-FITO,Bari,64,17,A662_006400.17,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:16,DET-12-2026-FITO,Bari,64,16,A662_006400.16,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:15,DET-12-2026-FITO,Bari,64,15,A662_006400.15,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:14,DET-12-2026-FITO,Bari,64,14,A662_006400.14,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:13,DET-12-2026-FITO,Bari,64,13,A662_006400.13,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:78,DET-12-2026-FITO,Bari,64,78,A662_006400.78,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:12,DET-12-2026-FITO,Bari,64,12,A662_006400.12,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:76,DET-12-2026-FITO,Bari,64,76,A662_006400.76,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:10,DET-12-2026-FITO,Bari,64,10,A662_006400.10,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:75,DET-12-2026-FITO,Bari,64,75,A662_006400.75,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-12-2026-FITO:BARI:64:74,DET-12-2026-FITO,Bari,64,74,A662_006400.74,False,Named in the determination's Allegato 1/B,The annex names no holder for this parcel.
DET-12-2026-FITO:BARI:64:73,DET-12-2026-FITO,Bari,64,73,A662_006400.73,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
